"date","offense","num_felonies"
2015-07-04,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-07-04,"RAPE",2
2015-07-04,"ROBBERY",50
2015-07-05,"BURGLARY",21
2015-07-05,"FELONY ASSAULT",94
2015-07-05,"GRAND LARCENY",98
2015-07-05,"GRAND LARCENY OF MOTOR VEHICLE",17
2015-07-05,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-07-05,"RAPE",8
2015-07-05,"ROBBERY",52
2015-07-06,"BURGLARY",41
2015-07-06,"FELONY ASSAULT",56
2015-07-06,"GRAND LARCENY",105
2015-07-06,"GRAND LARCENY OF MOTOR VEHICLE",16
2015-07-06,"RAPE",3
2015-07-06,"ROBBERY",39
2015-07-07,"BURGLARY",41
2015-07-07,"FELONY ASSAULT",64
2015-07-07,"GRAND LARCENY",135
2015-07-07,"GRAND LARCENY OF MOTOR VEHICLE",22
2015-07-07,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-07-07,"RAPE",3
2015-07-07,"ROBBERY",42
2015-07-08,"BURGLARY",35
2015-07-08,"FELONY ASSAULT",58
2015-07-08,"GRAND LARCENY",121
2015-07-08,"GRAND LARCENY OF MOTOR VEHICLE",20
2015-07-08,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-07-08,"RAPE",3
2015-07-08,"ROBBERY",38
2015-07-09,"BURGLARY",41
2015-07-09,"FELONY ASSAULT",44
2015-07-09,"GRAND LARCENY",148
2015-07-09,"GRAND LARCENY OF MOTOR VEHICLE",18
2015-07-09,"RAPE",4
2015-07-09,"ROBBERY",46
2015-07-10,"BURGLARY",36
2015-07-10,"FELONY ASSAULT",59
2015-07-10,"GRAND LARCENY",109
2015-07-10,"GRAND LARCENY OF MOTOR VEHICLE",23
2015-07-10,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-07-10,"RAPE",7
2015-07-10,"ROBBERY",38
2015-07-11,"BURGLARY",29
2015-07-11,"FELONY ASSAULT",80
2015-07-11,"GRAND LARCENY",122
2015-07-11,"GRAND LARCENY OF MOTOR VEHICLE",19
2015-07-11,"RAPE",5
2015-07-11,"ROBBERY",60
2015-07-12,"BURGLARY",26
2015-07-12,"FELONY ASSAULT",96
2015-07-12,"GRAND LARCENY",119
2015-07-12,"GRAND LARCENY OF MOTOR VEHICLE",28
2015-07-12,"RAPE",5
2015-07-12,"ROBBERY",62
2015-07-13,"BURGLARY",50
2015-07-13,"FELONY ASSAULT",64
2015-07-13,"GRAND LARCENY",122
2015-07-13,"GRAND LARCENY OF MOTOR VEHICLE",25
2015-07-13,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-07-13,"RAPE",4
2015-07-13,"ROBBERY",46
2015-07-14,"BURGLARY",33
2015-07-14,"FELONY ASSAULT",62
2015-07-14,"GRAND LARCENY",111
2015-07-14,"GRAND LARCENY OF MOTOR VEHICLE",24
2015-07-14,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-07-14,"RAPE",7
2015-07-14,"ROBBERY",43
2015-07-15,"BURGLARY",60
2015-07-15,"FELONY ASSAULT",51
2015-07-15,"GRAND LARCENY",137
2015-07-15,"GRAND LARCENY OF MOTOR VEHICLE",19
2015-07-15,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-07-15,"RAPE",2
2015-07-15,"ROBBERY",36
2015-07-16,"BURGLARY",50
2015-07-16,"FELONY ASSAULT",53
2015-07-16,"GRAND LARCENY",133
2015-07-16,"GRAND LARCENY OF MOTOR VEHICLE",22
2015-07-16,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-07-16,"RAPE",1
2015-07-16,"ROBBERY",53
2015-07-17,"BURGLARY",67
2015-07-17,"FELONY ASSAULT",67
2015-07-17,"GRAND LARCENY",135
2015-07-17,"GRAND LARCENY OF MOTOR VEHICLE",19
2015-07-17,"RAPE",2
2015-07-17,"ROBBERY",42
2015-07-18,"BURGLARY",29
2015-07-18,"FELONY ASSAULT",69
2015-07-18,"GRAND LARCENY",113
2015-07-18,"GRAND LARCENY OF MOTOR VEHICLE",19
2015-07-18,"MURDER & NON-NEGL. MANSLAUGHTE",3
2015-07-18,"RAPE",6
2015-07-18,"ROBBERY",57
2015-07-19,"BURGLARY",33
2015-07-19,"FELONY ASSAULT",91
2015-07-19,"GRAND LARCENY",120
2015-07-19,"GRAND LARCENY OF MOTOR VEHICLE",22
2015-07-19,"MURDER & NON-NEGL. MANSLAUGHTE",3
2015-07-19,"RAPE",3
2015-07-19,"ROBBERY",45
2015-07-20,"BURGLARY",49
2015-07-20,"FELONY ASSAULT",56
2015-07-20,"GRAND LARCENY",130
2015-07-20,"GRAND LARCENY OF MOTOR VEHICLE",21
2015-07-20,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-07-20,"RAPE",5
2015-07-20,"ROBBERY",50
2015-07-21,"BURGLARY",42
2015-07-21,"FELONY ASSAULT",59
2015-07-21,"GRAND LARCENY",130
2015-07-21,"GRAND LARCENY OF MOTOR VEHICLE",14
2015-07-21,"RAPE",3
2015-07-21,"ROBBERY",47
2015-07-22,"BURGLARY",56
2015-07-22,"FELONY ASSAULT",61
2015-07-22,"GRAND LARCENY",131
2015-07-22,"GRAND LARCENY OF MOTOR VEHICLE",17
2015-07-22,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-07-22,"RAPE",1
2015-07-22,"ROBBERY",56
2015-07-23,"BURGLARY",56
2015-07-23,"FELONY ASSAULT",50
2015-07-23,"GRAND LARCENY",135
2015-07-23,"GRAND LARCENY OF MOTOR VEHICLE",23
2015-07-23,"MURDER & NON-NEGL. MANSLAUGHTE",4
2015-07-23,"ROBBERY",60
2015-07-24,"BURGLARY",52
2015-07-24,"FELONY ASSAULT",65
2015-07-24,"GRAND LARCENY",151
2015-07-24,"GRAND LARCENY OF MOTOR VEHICLE",15
2015-07-24,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-07-24,"RAPE",5
2015-07-24,"ROBBERY",40
2015-07-25,"BURGLARY",48
2015-07-25,"FELONY ASSAULT",78
2015-07-25,"GRAND LARCENY",130
2015-07-25,"GRAND LARCENY OF MOTOR VEHICLE",23
2015-07-25,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-07-25,"RAPE",2
2015-07-25,"ROBBERY",49
2015-07-26,"BURGLARY",46
2015-07-26,"FELONY ASSAULT",90
2015-07-26,"GRAND LARCENY",113
2015-07-26,"GRAND LARCENY OF MOTOR VEHICLE",22
2015-07-26,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-07-26,"RAPE",5
2015-07-26,"ROBBERY",53
2015-07-27,"BURGLARY",51
2015-07-27,"FELONY ASSAULT",62
2015-07-27,"GRAND LARCENY",140
2015-07-27,"GRAND LARCENY OF MOTOR VEHICLE",31
2015-07-27,"RAPE",1
2015-07-27,"ROBBERY",48
2015-07-28,"BURGLARY",36
2015-07-28,"FELONY ASSAULT",56
2015-07-28,"GRAND LARCENY",140
2015-07-28,"GRAND LARCENY OF MOTOR VEHICLE",26
2015-07-28,"RAPE",2
2015-07-28,"ROBBERY",61
2015-07-29,"BURGLARY",60
2015-07-29,"FELONY ASSAULT",60
2015-07-29,"GRAND LARCENY",128
2015-07-29,"GRAND LARCENY OF MOTOR VEHICLE",26
2015-07-29,"RAPE",5
2015-07-29,"ROBBERY",63
2015-07-30,"BURGLARY",48
2015-07-30,"FELONY ASSAULT",58
2015-07-30,"GRAND LARCENY",128
2015-07-30,"GRAND LARCENY OF MOTOR VEHICLE",24
2015-07-30,"RAPE",3
2015-07-30,"ROBBERY",54
2015-07-31,"BURGLARY",65
2015-07-31,"FELONY ASSAULT",58
2015-07-31,"GRAND LARCENY",188
2015-07-31,"GRAND LARCENY OF MOTOR VEHICLE",20
2015-07-31,"RAPE",5
2015-07-31,"ROBBERY",41
2015-08-01,"BURGLARY",45
2015-08-01,"FELONY ASSAULT",79
2015-08-01,"GRAND LARCENY",154
2015-08-01,"GRAND LARCENY OF MOTOR VEHICLE",20
2015-08-01,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-08-01,"RAPE",5
2015-08-01,"ROBBERY",62
2015-08-02,"BURGLARY",35
2015-08-02,"FELONY ASSAULT",108
2015-08-02,"GRAND LARCENY",111
2015-08-02,"GRAND LARCENY OF MOTOR VEHICLE",20
2015-08-02,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-08-02,"RAPE",7
2015-08-02,"ROBBERY",46
2015-08-03,"BURGLARY",57
2015-08-03,"FELONY ASSAULT",55
2015-08-03,"GRAND LARCENY",147
2015-08-03,"GRAND LARCENY OF MOTOR VEHICLE",21
2015-08-03,"RAPE",3
2015-08-03,"ROBBERY",39
2015-08-04,"BURGLARY",47
2015-08-04,"FELONY ASSAULT",72
2015-08-04,"GRAND LARCENY",126
2015-08-04,"GRAND LARCENY OF MOTOR VEHICLE",20
2015-08-04,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-08-04,"RAPE",3
2015-08-04,"ROBBERY",45
2015-08-05,"BURGLARY",48
2015-08-05,"FELONY ASSAULT",56
2015-08-05,"GRAND LARCENY",141
2015-08-05,"GRAND LARCENY OF MOTOR VEHICLE",24
2015-08-05,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-08-05,"RAPE",3
2015-08-05,"ROBBERY",62
2015-08-06,"BURGLARY",54
2015-08-06,"FELONY ASSAULT",59
2015-08-06,"GRAND LARCENY",110
2015-08-06,"GRAND LARCENY OF MOTOR VEHICLE",26
2015-08-06,"RAPE",3
2015-08-06,"ROBBERY",41
2015-08-07,"BURGLARY",68
2015-08-07,"FELONY ASSAULT",64
2015-08-07,"GRAND LARCENY",141
2015-08-07,"GRAND LARCENY OF MOTOR VEHICLE",22
2015-08-07,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-08-07,"RAPE",4
2015-08-07,"ROBBERY",47
2015-08-08,"BURGLARY",38
2015-08-08,"FELONY ASSAULT",69
2015-08-08,"GRAND LARCENY",147
2015-08-08,"GRAND LARCENY OF MOTOR VEHICLE",25
2015-08-08,"RAPE",4
2015-08-08,"ROBBERY",61
2015-08-09,"BURGLARY",31
2015-08-09,"FELONY ASSAULT",77
2015-08-09,"GRAND LARCENY",111
2015-08-09,"GRAND LARCENY OF MOTOR VEHICLE",15
2015-08-09,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-08-09,"RAPE",3
2015-08-09,"ROBBERY",45
2015-08-10,"BURGLARY",37
2015-08-10,"FELONY ASSAULT",59
2015-08-10,"GRAND LARCENY",139
2015-08-10,"GRAND LARCENY OF MOTOR VEHICLE",19
2015-08-10,"RAPE",4
2015-08-10,"ROBBERY",62
2015-08-11,"BURGLARY",37
2015-08-11,"FELONY ASSAULT",55
2015-08-11,"GRAND LARCENY",117
2015-08-11,"GRAND LARCENY OF MOTOR VEHICLE",20
2015-08-11,"RAPE",4
2015-08-11,"ROBBERY",51
2015-08-12,"BURGLARY",43
2015-08-12,"FELONY ASSAULT",51
2015-08-12,"GRAND LARCENY",112
2015-08-12,"GRAND LARCENY OF MOTOR VEHICLE",33
2015-08-12,"RAPE",3
2015-08-12,"ROBBERY",61
2015-08-13,"BURGLARY",37
2015-08-13,"FELONY ASSAULT",79
2015-08-13,"GRAND LARCENY",154
2015-08-13,"GRAND LARCENY OF MOTOR VEHICLE",33
2015-08-13,"RAPE",5
2015-08-13,"ROBBERY",55
2015-08-14,"BURGLARY",59
2015-08-14,"FELONY ASSAULT",59
2015-08-14,"GRAND LARCENY",141
2015-08-14,"GRAND LARCENY OF MOTOR VEHICLE",24
2015-08-14,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-08-14,"RAPE",6
2015-08-14,"ROBBERY",51
2015-08-15,"BURGLARY",47
2015-08-15,"FELONY ASSAULT",50
2015-08-15,"GRAND LARCENY",138
2015-08-15,"GRAND LARCENY OF MOTOR VEHICLE",23
2015-08-15,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-08-15,"RAPE",7
2015-08-15,"ROBBERY",62
2015-08-16,"BURGLARY",46
2015-08-16,"FELONY ASSAULT",94
2015-08-16,"GRAND LARCENY",98
2015-08-16,"GRAND LARCENY OF MOTOR VEHICLE",18
2015-08-16,"MURDER & NON-NEGL. MANSLAUGHTE",3
2015-08-16,"RAPE",4
2015-08-16,"ROBBERY",50
2015-08-17,"BURGLARY",40
2015-08-17,"FELONY ASSAULT",75
2015-08-17,"GRAND LARCENY",105
2015-08-17,"GRAND LARCENY OF MOTOR VEHICLE",18
2015-08-17,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-08-17,"RAPE",3
2015-08-17,"ROBBERY",39
2015-08-18,"BURGLARY",52
2015-08-18,"FELONY ASSAULT",65
2015-08-18,"GRAND LARCENY",115
2015-08-18,"GRAND LARCENY OF MOTOR VEHICLE",20
2015-08-18,"RAPE",2
2015-08-18,"ROBBERY",44
2015-08-19,"BURGLARY",55
2015-08-19,"FELONY ASSAULT",56
2015-08-19,"GRAND LARCENY",119
2015-08-19,"GRAND LARCENY OF MOTOR VEHICLE",37
2015-08-19,"RAPE",2
2015-08-19,"ROBBERY",59
2015-08-20,"BURGLARY",42
2015-08-20,"FELONY ASSAULT",55
2015-08-20,"GRAND LARCENY",126
2015-08-20,"GRAND LARCENY OF MOTOR VEHICLE",25
2015-08-20,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-08-20,"ROBBERY",52
2015-08-21,"BURGLARY",56
2015-08-21,"FELONY ASSAULT",66
2015-08-21,"GRAND LARCENY",147
2015-08-21,"GRAND LARCENY OF MOTOR VEHICLE",26
2015-08-21,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-08-21,"RAPE",1
2015-08-21,"ROBBERY",52
2015-08-22,"BURGLARY",46
2015-08-22,"FELONY ASSAULT",89
2015-08-22,"GRAND LARCENY",109
2015-08-22,"GRAND LARCENY OF MOTOR VEHICLE",17
2015-08-22,"MURDER & NON-NEGL. MANSLAUGHTE",4
2015-08-22,"RAPE",4
2015-08-22,"ROBBERY",62
2015-08-23,"BURGLARY",39
2015-08-23,"FELONY ASSAULT",97
2015-08-23,"GRAND LARCENY",123
2015-08-23,"GRAND LARCENY OF MOTOR VEHICLE",29
2015-08-23,"RAPE",2
2015-08-23,"ROBBERY",63
2015-08-24,"BURGLARY",42
2015-08-24,"FELONY ASSAULT",69
2015-08-24,"GRAND LARCENY",137
2015-08-24,"GRAND LARCENY OF MOTOR VEHICLE",28
2015-08-24,"MURDER & NON-NEGL. MANSLAUGHTE",3
2015-08-24,"RAPE",5
2015-08-24,"ROBBERY",56
2015-08-25,"BURGLARY",41
2015-08-25,"FELONY ASSAULT",56
2015-08-25,"GRAND LARCENY",137
2015-08-25,"GRAND LARCENY OF MOTOR VEHICLE",27
2015-08-25,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-08-25,"RAPE",3
2015-08-25,"ROBBERY",43
2015-08-26,"BURGLARY",57
2015-08-26,"FELONY ASSAULT",61
2015-08-26,"GRAND LARCENY",131
2015-08-26,"GRAND LARCENY OF MOTOR VEHICLE",28
2015-08-26,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-08-26,"RAPE",2
2015-08-26,"ROBBERY",60
2015-08-27,"BURGLARY",46
2015-08-27,"FELONY ASSAULT",47
2015-08-27,"GRAND LARCENY",134
2015-08-27,"GRAND LARCENY OF MOTOR VEHICLE",28
2015-08-27,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-08-27,"ROBBERY",48
2015-08-28,"BURGLARY",48
2015-08-28,"FELONY ASSAULT",62
2015-08-28,"GRAND LARCENY",140
2015-08-28,"GRAND LARCENY OF MOTOR VEHICLE",25
2015-08-28,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-08-28,"RAPE",5
2015-08-28,"ROBBERY",53
2015-08-29,"BURGLARY",32
2015-08-29,"FELONY ASSAULT",67
2015-08-29,"GRAND LARCENY",137
2015-08-29,"GRAND LARCENY OF MOTOR VEHICLE",16
2015-08-29,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-08-29,"RAPE",5
2015-08-29,"ROBBERY",67
2015-08-30,"BURGLARY",41
2015-08-30,"FELONY ASSAULT",103
2015-08-30,"GRAND LARCENY",98
2015-08-30,"GRAND LARCENY OF MOTOR VEHICLE",14
2015-08-30,"RAPE",5
2015-08-30,"ROBBERY",55
2015-08-31,"BURGLARY",37
2015-08-31,"FELONY ASSAULT",69
2015-08-31,"GRAND LARCENY",109
2015-08-31,"GRAND LARCENY OF MOTOR VEHICLE",26
2015-08-31,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-08-31,"RAPE",3
2015-08-31,"ROBBERY",45
2015-09-01,"BURGLARY",42
2015-09-01,"FELONY ASSAULT",61
2015-09-01,"GRAND LARCENY",125
2015-09-01,"GRAND LARCENY OF MOTOR VEHICLE",29
2015-09-01,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-09-01,"RAPE",4
2015-09-01,"ROBBERY",67
2015-09-02,"BURGLARY",29
2015-09-02,"FELONY ASSAULT",76
2015-09-02,"GRAND LARCENY",105
2015-09-02,"GRAND LARCENY OF MOTOR VEHICLE",19
2015-09-02,"RAPE",2
2015-09-02,"ROBBERY",53
2015-09-03,"BURGLARY",46
2015-09-03,"FELONY ASSAULT",46
2015-09-03,"GRAND LARCENY",172
2015-09-03,"GRAND LARCENY OF MOTOR VEHICLE",24
2015-09-03,"RAPE",2
2015-09-03,"ROBBERY",41
2015-09-04,"BURGLARY",70
2015-09-04,"FELONY ASSAULT",59
2015-09-04,"GRAND LARCENY",161
2015-09-04,"GRAND LARCENY OF MOTOR VEHICLE",19
2015-09-04,"MURDER & NON-NEGL. MANSLAUGHTE",3
2015-09-04,"RAPE",1
2015-09-04,"ROBBERY",49
2015-09-05,"BURGLARY",45
2015-09-05,"FELONY ASSAULT",65
2015-09-05,"GRAND LARCENY",139
2015-09-05,"GRAND LARCENY OF MOTOR VEHICLE",22
2015-09-05,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-09-05,"RAPE",2
2015-09-05,"ROBBERY",43
2015-09-06,"BURGLARY",31
2015-09-06,"FELONY ASSAULT",74
2015-09-06,"GRAND LARCENY",107
2015-09-06,"GRAND LARCENY OF MOTOR VEHICLE",18
2015-09-06,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-09-06,"RAPE",8
2015-09-06,"ROBBERY",39
2015-09-07,"BURGLARY",36
2015-09-07,"FELONY ASSAULT",71
2015-09-07,"GRAND LARCENY",100
2015-09-07,"GRAND LARCENY OF MOTOR VEHICLE",32
2015-09-07,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-09-07,"RAPE",5
2015-09-07,"ROBBERY",53
2015-09-08,"BURGLARY",35
2015-09-08,"FELONY ASSAULT",51
2015-09-08,"GRAND LARCENY",141
2015-09-08,"GRAND LARCENY OF MOTOR VEHICLE",20
2015-09-08,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-09-08,"ROBBERY",60
2015-09-09,"BURGLARY",46
2015-09-09,"FELONY ASSAULT",51
2015-09-09,"GRAND LARCENY",121
2015-09-09,"GRAND LARCENY OF MOTOR VEHICLE",23
2015-09-09,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-09-09,"RAPE",1
2015-09-09,"ROBBERY",49
2015-09-10,"BURGLARY",39
2015-09-10,"FELONY ASSAULT",44
2015-09-10,"GRAND LARCENY",139
2015-09-10,"GRAND LARCENY OF MOTOR VEHICLE",26
2015-09-10,"RAPE",3
2015-09-10,"ROBBERY",47
2015-09-11,"BURGLARY",69
2015-09-11,"FELONY ASSAULT",67
2015-09-11,"GRAND LARCENY",124
2015-09-11,"GRAND LARCENY OF MOTOR VEHICLE",34
2015-09-11,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-09-11,"RAPE",3
2015-09-11,"ROBBERY",42
2015-09-12,"BURGLARY",52
2015-09-12,"FELONY ASSAULT",80
2015-09-12,"GRAND LARCENY",124
2015-09-12,"GRAND LARCENY OF MOTOR VEHICLE",20
2015-09-12,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-09-12,"RAPE",3
2015-09-12,"ROBBERY",58
2015-09-13,"BURGLARY",37
2015-09-13,"FELONY ASSAULT",75
2015-09-13,"GRAND LARCENY",109
2015-09-13,"GRAND LARCENY OF MOTOR VEHICLE",33
2015-09-13,"RAPE",5
2015-09-13,"ROBBERY",58
2015-09-14,"BURGLARY",38
2015-09-14,"FELONY ASSAULT",55
2015-09-14,"GRAND LARCENY",122
2015-09-14,"GRAND LARCENY OF MOTOR VEHICLE",26
2015-09-14,"RAPE",4
2015-09-14,"ROBBERY",49
2015-09-15,"BURGLARY",45
2015-09-15,"FELONY ASSAULT",50
2015-09-15,"GRAND LARCENY",128
2015-09-15,"GRAND LARCENY OF MOTOR VEHICLE",27
2015-09-15,"MURDER & NON-NEGL. MANSLAUGHTE",3
2015-09-15,"RAPE",4
2015-09-15,"ROBBERY",50
2015-09-16,"BURGLARY",49
2015-09-16,"FELONY ASSAULT",47
2015-09-16,"GRAND LARCENY",110
2015-09-16,"GRAND LARCENY OF MOTOR VEHICLE",24
2015-09-16,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-09-16,"RAPE",4
2015-09-16,"ROBBERY",48
2015-09-17,"BURGLARY",39
2015-09-17,"FELONY ASSAULT",43
2015-09-17,"GRAND LARCENY",136
2015-09-17,"GRAND LARCENY OF MOTOR VEHICLE",23
2015-09-17,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-09-17,"RAPE",7
2015-09-17,"ROBBERY",49
2015-09-18,"BURGLARY",50
2015-09-18,"FELONY ASSAULT",61
2015-09-18,"GRAND LARCENY",147
2015-09-18,"GRAND LARCENY OF MOTOR VEHICLE",30
2015-09-18,"RAPE",1
2015-09-18,"ROBBERY",54
2015-09-19,"BURGLARY",38
2015-09-19,"FELONY ASSAULT",80
2015-09-19,"GRAND LARCENY",142
2015-09-19,"GRAND LARCENY OF MOTOR VEHICLE",31
2015-09-19,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-09-19,"RAPE",11
2015-09-19,"ROBBERY",68
2015-09-20,"BURGLARY",47
2015-09-20,"FELONY ASSAULT",75
2015-09-20,"GRAND LARCENY",124
2015-09-20,"GRAND LARCENY OF MOTOR VEHICLE",22
2015-09-20,"MURDER & NON-NEGL. MANSLAUGHTE",5
2015-09-20,"RAPE",8
2015-09-20,"ROBBERY",64
2015-09-21,"BURGLARY",53
2015-09-21,"FELONY ASSAULT",62
2015-09-21,"GRAND LARCENY",134
2015-09-21,"GRAND LARCENY OF MOTOR VEHICLE",22
2015-09-21,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-09-21,"RAPE",3
2015-09-21,"ROBBERY",51
2015-09-22,"BURGLARY",53
2015-09-22,"FELONY ASSAULT",63
2015-09-22,"GRAND LARCENY",122
2015-09-22,"GRAND LARCENY OF MOTOR VEHICLE",17
2015-09-22,"RAPE",4
2015-09-22,"ROBBERY",46
2015-09-23,"BURGLARY",35
2015-09-23,"FELONY ASSAULT",48
2015-09-23,"GRAND LARCENY",124
2015-09-23,"GRAND LARCENY OF MOTOR VEHICLE",37
2015-09-23,"RAPE",1
2015-09-23,"ROBBERY",65
2015-09-24,"BURGLARY",42
2015-09-24,"FELONY ASSAULT",44
2015-09-24,"GRAND LARCENY",115
2015-09-24,"GRAND LARCENY OF MOTOR VEHICLE",32
2015-09-24,"RAPE",1
2015-09-24,"ROBBERY",38
2015-09-25,"BURGLARY",58
2015-09-25,"FELONY ASSAULT",45
2015-09-25,"GRAND LARCENY",126
2015-09-25,"GRAND LARCENY OF MOTOR VEHICLE",25
2015-09-25,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-09-25,"RAPE",4
2015-09-25,"ROBBERY",42
2015-09-26,"BURGLARY",41
2015-09-26,"FELONY ASSAULT",76
2015-09-26,"GRAND LARCENY",90
2015-09-26,"GRAND LARCENY OF MOTOR VEHICLE",21
2015-09-26,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-09-26,"RAPE",5
2015-09-26,"ROBBERY",43
2015-09-27,"BURGLARY",41
2015-09-27,"FELONY ASSAULT",72
2015-09-27,"GRAND LARCENY",105
2015-09-27,"GRAND LARCENY OF MOTOR VEHICLE",28
2015-09-27,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-09-27,"RAPE",2
2015-09-27,"ROBBERY",44
2015-09-28,"BURGLARY",59
2015-09-28,"FELONY ASSAULT",58
2015-09-28,"GRAND LARCENY",135
2015-09-28,"GRAND LARCENY OF MOTOR VEHICLE",32
2015-09-28,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-09-28,"RAPE",1
2015-09-28,"ROBBERY",41
2015-09-29,"BURGLARY",41
2015-09-29,"FELONY ASSAULT",58
2015-09-29,"GRAND LARCENY",111
2015-09-29,"GRAND LARCENY OF MOTOR VEHICLE",23
2015-09-29,"ROBBERY",62
2015-09-30,"BURGLARY",58
2015-09-30,"FELONY ASSAULT",38
2015-09-30,"GRAND LARCENY",102
2015-09-30,"GRAND LARCENY OF MOTOR VEHICLE",31
2015-09-30,"RAPE",2
2015-09-30,"ROBBERY",51
2015-10-01,"BURGLARY",57
2015-10-01,"FELONY ASSAULT",49
2015-10-01,"GRAND LARCENY",194
2015-10-01,"GRAND LARCENY OF MOTOR VEHICLE",22
2015-10-01,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-10-01,"RAPE",4
2015-10-01,"ROBBERY",42
2015-10-02,"BURGLARY",43
2015-10-02,"FELONY ASSAULT",48
2015-10-02,"GRAND LARCENY",135
2015-10-02,"GRAND LARCENY OF MOTOR VEHICLE",17
2015-10-02,"RAPE",5
2015-10-02,"ROBBERY",47
2015-10-03,"BURGLARY",34
2015-10-03,"FELONY ASSAULT",49
2015-10-03,"GRAND LARCENY",108
2015-10-03,"GRAND LARCENY OF MOTOR VEHICLE",16
2015-10-03,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-10-03,"RAPE",3
2015-10-03,"ROBBERY",44
2015-10-04,"BURGLARY",37
2015-10-04,"FELONY ASSAULT",67
2015-10-04,"GRAND LARCENY",107
2015-10-04,"GRAND LARCENY OF MOTOR VEHICLE",25
2015-10-04,"MURDER & NON-NEGL. MANSLAUGHTE",3
2015-10-04,"RAPE",5
2015-10-04,"ROBBERY",46
2015-10-05,"BURGLARY",46
2015-10-05,"FELONY ASSAULT",50
2015-10-05,"GRAND LARCENY",139
2015-10-05,"GRAND LARCENY OF MOTOR VEHICLE",25
2015-10-05,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-10-05,"RAPE",3
2015-10-05,"ROBBERY",45
2015-10-06,"BURGLARY",44
2015-10-06,"FELONY ASSAULT",58
2015-10-06,"GRAND LARCENY",127
2015-10-06,"GRAND LARCENY OF MOTOR VEHICLE",13
2015-10-06,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-10-06,"RAPE",3
2015-10-06,"ROBBERY",47
2015-10-07,"BURGLARY",41
2015-10-07,"FELONY ASSAULT",56
2015-10-07,"GRAND LARCENY",118
2015-10-07,"GRAND LARCENY OF MOTOR VEHICLE",21
2015-10-07,"RAPE",2
2015-10-07,"ROBBERY",55
2015-10-08,"BURGLARY",51
2015-10-08,"FELONY ASSAULT",48
2015-10-08,"GRAND LARCENY",128
2015-10-08,"GRAND LARCENY OF MOTOR VEHICLE",14
2015-10-08,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-10-08,"RAPE",3
2015-10-08,"ROBBERY",43
2015-10-09,"BURGLARY",58
2015-10-09,"FELONY ASSAULT",68
2015-10-09,"GRAND LARCENY",128
2015-10-09,"GRAND LARCENY OF MOTOR VEHICLE",35
